# animals 83, photos 824, i.p.a. 1, random 9268, algorithm 'stripecode', sc_mincost 0, sc_indelcost 0.500000, sc_useratios 1.
dbsize correctrank reciprank querytime
66 1 1.000000 0.02
66 1 1.000000 0.04
66 5 0.200000 0.01
66 4 0.250000 0.03
66 22 0.045455 0.02
66 13 0.076923 0.03
66 3 0.333333 0.03
66 1 1.000000 0.02
66 3 0.333333 0.03
66 2 0.500000 0.02
66 1 1.000000 0.03
66 1 1.000000 0.03
66 1 1.000000 0.02
66 17 0.058824 0.02
66 3 0.333333 0.03
66 1 1.000000 0.04
66 23 0.043478 0.03
66 10 0.100000 0.02
66 1 1.000000 0.03
66 2 0.500000 0.03
66 1 1.000000 0.03
66 1 1.000000 0.03
66 12 0.083333 0.03
66 1 1.000000 0.02
66 66 0.015152 0.03
66 15 0.066667 0.03
66 6 0.166667 0.02
66 21 0.047619 0.03
66 1 1.000000 0.02
66 3 0.333333 0.02
66 29 0.034483 0.03
66 4 0.250000 0.02
66 37 0.027027 0.03
66 43 0.023256 0.03
66 1 1.000000 0.03
66 19 0.052632 0.03
66 1 1.000000 0.04
66 22 0.045455 0.03
66 6 0.166667 0.02
66 1 1.000000 0.03
66 1 1.000000 0.03
66 4 0.250000 0.03
66 3 0.333333 0.03
66 16 0.062500 0.02
66 1 1.000000 0.03
66 5 0.200000 0.02
66 6 0.166667 0.03
66 1 1.000000 0.03
66 64 0.015625 0.02
66 2 0.500000 0.03
66 57 0.017544 0.03
66 1 1.000000 0.02
66 1 1.000000 0.04
66 62 0.016129 0.02
66 10 0.100000 0.03
66 5 0.200000 0.03
66 54 0.018519 0.02
66 1 1.000000 0.03
66 5 0.200000 0.03
66 61 0.016393 0.03
66 1 1.000000 0.02
66 56 0.017857 0.02
66 1 1.000000 0.03
66 3 0.333333 0.03
66 12 0.083333 0.02
66 2 0.500000 0.03
66 8 0.125000 0.02
66 3 0.333333 0.04
66 3 0.333333 0.02
66 1 1.000000 0.03
66 5 0.200000 0.03
66 1 1.000000 0.03
66 1 1.000000 0.02
66 12 0.083333 0.03
66 7 0.142857 0.03
66 2 0.500000 0.02
66 3 0.333333 0.02
66 12 0.083333 0.03
66 2 0.500000 0.03
66 5 0.200000 0.02
66 1 1.000000 0.03
66 6 0.166667 0.02
66 1 1.000000 0.03
66 52 0.019231 0.02
66 2 0.500000 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 2 0.500000 0.02
66 7 0.142857 0.03
66 1 1.000000 0.03
66 17 0.058824 0.03
66 15 0.066667 0.03
66 1 1.000000 0.02
66 13 0.076923 0.02
66 51 0.019608 0.03
66 1 1.000000 0.03
66 1 1.000000 0.03
66 8 0.125000 0.03
66 18 0.055556 0.02
66 1 1.000000 0.03
66 2 0.500000 0.03
66 24 0.041667 0.02
66 1 1.000000 0.03
66 10 0.100000 0.02
66 2 0.500000 0.04
66 12 0.083333 0.03
66 2 0.500000 0.02
66 1 1.000000 0.03
66 53 0.018868 0.03
66 5 0.200000 0.03
66 11 0.090909 0.02
66 1 1.000000 0.04
66 1 1.000000 0.02
66 1 1.000000 0.03
66 49 0.020408 0.03
66 6 0.166667 0.02
66 41 0.024390 0.02
66 1 1.000000 0.03
66 1 1.000000 0.03
66 2 0.500000 0.02
66 1 1.000000 0.03
66 14 0.071429 0.03
66 55 0.018182 0.03
66 32 0.031250 0.03
66 36 0.027778 0.02
66 1 1.000000 0.03
66 13 0.076923 0.03
66 2 0.500000 0.02
66 3 0.333333 0.03
66 10 0.100000 0.02
66 38 0.026316 0.03
66 1 1.000000 0.03
66 1 1.000000 0.03
66 9 0.111111 0.03
66 6 0.166667 0.03
66 1 1.000000 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 3 0.333333 0.03
66 33 0.030303 0.03
66 5 0.200000 0.03
66 1 1.000000 0.03
66 1 1.000000 0.03
66 5 0.200000 0.02
66 2 0.500000 0.03
66 1 1.000000 0.03
66 11 0.090909 0.03
66 64 0.015625 0.02
66 4 0.250000 0.03
66 11 0.090909 0.02
66 28 0.035714 0.03
66 1 1.000000 0.03
66 12 0.083333 0.03
66 42 0.023810 0.03
66 4 0.250000 0.03
66 5 0.200000 0.02
66 3 0.333333 0.03
66 1 1.000000 0.02
66 2 0.500000 0.03
66 53 0.018868 0.02
66 18 0.055556 0.03
66 5 0.200000 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 25 0.040000 0.03
66 3 0.333333 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 1 1.000000 0.03
66 66 0.015152 0.03
66 18 0.055556 0.03
66 1 1.000000 0.02
66 2 0.500000 0.03
66 1 1.000000 0.03
66 1 1.000000 0.03
66 20 0.050000 0.02
66 3 0.333333 0.03
66 4 0.250000 0.03
66 3 0.333333 0.02
66 1 1.000000 0.03
66 38 0.026316 0.03
66 43 0.023256 0.03
66 1 1.000000 0.02
66 4 0.250000 0.02
66 3 0.333333 0.02
66 5 0.200000 0.03
66 56 0.017857 0.02
66 1 1.000000 0.03
66 61 0.016393 0.03
66 40 0.025000 0.03
66 1 1.000000 0.02
66 1 1.000000 0.02
66 6 0.166667 0.03
66 1 1.000000 0.03
66 59 0.016949 0.02
66 26 0.038462 0.03
66 7 0.142857 0.03
66 49 0.020408 0.02
66 23 0.043478 0.03
66 1 1.000000 0.04
66 32 0.031250 0.03
66 22 0.045455 0.03
66 29 0.034483 0.03
66 14 0.071429 0.02
66 1 1.000000 0.03
66 1 1.000000 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 1 1.000000 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 25 0.040000 0.03
66 12 0.083333 0.02
66 13 0.076923 0.04
66 1 1.000000 0.03
66 2 0.500000 0.03
66 19 0.052632 0.02
66 2 0.500000 0.03
66 1 1.000000 0.02
66 4 0.250000 0.02
66 1 1.000000 0.03
66 27 0.037037 0.02
66 1 1.000000 0.03
66 32 0.031250 0.02
66 27 0.037037 0.03
66 1 1.000000 0.03
66 1 1.000000 0.02
66 16 0.062500 0.03
66 46 0.021739 0.02
66 7 0.142857 0.03
66 6 0.166667 0.03
66 1 1.000000 0.03
66 11 0.090909 0.02
66 2 0.500000 0.03
66 1 1.000000 0.03
66 46 0.021739 0.03
66 1 1.000000 0.02
66 38 0.026316 0.03
66 1 1.000000 0.03
66 1 1.000000 0.02
66 2 0.500000 0.03
66 4 0.250000 0.02
66 37 0.027027 0.03
66 1 1.000000 0.03
66 42 0.023810 0.03
66 46 0.021739 0.02
66 1 1.000000 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 27 0.037037 0.02
66 1 1.000000 0.03
66 1 1.000000 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 9 0.111111 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 2 0.500000 0.02
66 43 0.023256 0.03
66 30 0.033333 0.03
66 4 0.250000 0.02
66 1 1.000000 0.03
66 2 0.500000 0.03
66 1 1.000000 0.02
66 5 0.200000 0.03
66 19 0.052632 0.03
66 53 0.018868 0.02
66 1 1.000000 0.03
66 56 0.017857 0.02
66 4 0.250000 0.03
66 11 0.090909 0.02
66 24 0.041667 0.03
66 35 0.028571 0.03
66 1 1.000000 0.02
66 23 0.043478 0.02
66 1 1.000000 0.03
66 2 0.500000 0.03
66 1 1.000000 0.02
66 4 0.250000 0.02
66 9 0.111111 0.03
66 35 0.028571 0.03
66 33 0.030303 0.02
66 4 0.250000 0.03
66 1 1.000000 0.03
66 29 0.034483 0.02
66 13 0.076923 0.03
66 3 0.333333 0.02
66 19 0.052632 0.03
66 1 1.000000 0.03
66 1 1.000000 0.03
66 59 0.016949 0.02
66 35 0.028571 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 2 0.500000 0.03
66 58 0.017241 0.02
66 1 1.000000 0.03
66 42 0.023810 0.02
66 1 1.000000 0.04
66 8 0.125000 0.02
66 6 0.166667 0.03
66 22 0.045455 0.03
66 1 1.000000 0.03
66 5 0.200000 0.02
66 1 1.000000 0.03
66 2 0.500000 0.03
66 1 1.000000 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 4 0.250000 0.03
66 1 1.000000 0.04
66 23 0.043478 0.02
66 46 0.021739 0.03
66 6 0.166667 0.03
66 1 1.000000 0.03
66 1 1.000000 0.02
66 25 0.040000 0.03
66 5 0.200000 0.03
66 66 0.015152 0.02
66 20 0.050000 0.02
66 12 0.083333 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 6 0.166667 0.02
66 1 1.000000 0.03
66 1 1.000000 0.03
66 4 0.250000 0.03
66 1 1.000000 0.02
66 15 0.066667 0.03
66 3 0.333333 0.03
66 1 1.000000 0.03
66 58 0.017241 0.03
66 6 0.166667 0.02
66 8 0.125000 0.03
66 1 1.000000 0.02
66 5 0.200000 0.03
66 38 0.026316 0.02
66 1 1.000000 0.03
66 5 0.200000 0.03
66 1 1.000000 0.03
66 47 0.021277 0.03
66 1 1.000000 0.03
66 66 0.015152 0.02
66 34 0.029412 0.03
66 1 1.000000 0.02
66 2 0.500000 0.03
66 8 0.125000 0.02
66 23 0.043478 0.03
66 1 1.000000 0.03
66 6 0.166667 0.03
66 1 1.000000 0.03
66 64 0.015625 0.02
66 1 1.000000 0.03
66 18 0.055556 0.02
66 10 0.100000 0.02
66 14 0.071429 0.03
66 4 0.250000 0.02
66 1 1.000000 0.03
66 11 0.090909 0.02
66 2 0.500000 0.04
66 6 0.166667 0.02
66 2 0.500000 0.02
66 1 1.000000 0.03
66 5 0.200000 0.02
66 1 1.000000 0.03
66 1 1.000000 0.03
66 40 0.025000 0.02
66 1 1.000000 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 1 1.000000 0.03
66 1 1.000000 0.02
66 1 1.000000 0.03
66 1 1.000000 0.03
66 2 0.500000 0.03
66 44 0.022727 0.02
66 1 1.000000 0.03
66 65 0.015385 0.03
66 16 0.062500 0.03
66 2 0.500000 0.02
66 21 0.047619 0.02
66 2 0.500000 0.02
66 2 0.500000 0.03
66 1 1.000000 0.02
66 2 0.500000 0.03
66 1 1.000000 0.03
66 1 1.000000 0.03
66 10 0.100000 0.02
66 20 0.050000 0.03
66 1 1.000000 0.02
66 18 0.055556 0.03
66 40 0.025000 0.03
66 15 0.066667 0.03
66 34 0.029412 0.02
66 33 0.030303 0.03
66 16 0.062500 0.03
66 10 0.100000 0.02
66 24 0.041667 0.03
66 8 0.125000 0.02
83 1 1.000000 0.02
83 30 0.033333 0.04
83 1 1.000000 0.03
83 13 0.076923 0.03
83 22 0.045455 0.03
83 1 1.000000 0.04
83 4 0.250000 0.04
83 14 0.071429 0.03
83 12 0.083333 0.03
83 20 0.050000 0.03
83 62 0.016129 0.03
83 1 1.000000 0.04
83 3 0.333333 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 7 0.142857 0.04
83 1 1.000000 0.03
83 25 0.040000 0.03
83 38 0.026316 0.03
83 78 0.012821 0.02
83 38 0.026316 0.04
83 35 0.028571 0.02
83 1 1.000000 0.04
83 1 1.000000 0.03
83 6 0.166667 0.03
83 33 0.030303 0.04
83 3 0.333333 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 48 0.020833 0.04
83 1 1.000000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 6 0.166667 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 55 0.018182 0.03
83 1 1.000000 0.03
83 3 0.333333 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 2 0.500000 0.03
83 1 1.000000 0.03
83 31 0.032258 0.04
83 1 1.000000 0.03
83 10 0.100000 0.03
83 1 1.000000 0.04
83 35 0.028571 0.03
83 70 0.014286 0.04
83 47 0.021277 0.04
83 1 1.000000 0.03
83 33 0.030303 0.03
83 1 1.000000 0.03
83 5 0.200000 0.04
83 1 1.000000 0.03
83 18 0.055556 0.04
83 5 0.200000 0.03
83 55 0.018182 0.03
83 2 0.500000 0.03
83 27 0.037037 0.03
83 1 1.000000 0.04
83 14 0.071429 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 3 0.333333 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 55 0.018182 0.03
83 1 1.000000 0.03
83 18 0.055556 0.03
83 1 1.000000 0.04
83 1 1.000000 0.02
83 36 0.027778 0.04
83 8 0.125000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.02
83 12 0.083333 0.03
83 1 1.000000 0.04
83 3 0.333333 0.03
83 2 0.500000 0.03
83 12 0.083333 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 2 0.500000 0.03
83 39 0.025641 0.03
83 3 0.333333 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 2 0.500000 0.03
83 8 0.125000 0.04
83 3 0.333333 0.03
83 17 0.058824 0.04
83 1 1.000000 0.03
83 18 0.055556 0.03
83 1 1.000000 0.04
83 1 1.000000 0.04
83 2 0.500000 0.03
83 31 0.032258 0.04
83 1 1.000000 0.03
83 19 0.052632 0.03
83 1 1.000000 0.03
83 7 0.142857 0.04
83 1 1.000000 0.03
83 8 0.125000 0.04
83 2 0.500000 0.04
83 52 0.019231 0.03
83 4 0.250000 0.04
83 36 0.027778 0.04
83 1 1.000000 0.02
83 1 1.000000 0.04
83 4 0.250000 0.04
83 1 1.000000 0.04
83 1 1.000000 0.03
83 4 0.250000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 2 0.500000 0.04
83 1 1.000000 0.04
83 1 1.000000 0.03
83 39 0.025641 0.04
83 4 0.250000 0.03
83 1 1.000000 0.04
83 31 0.032258 0.03
83 49 0.020408 0.03
83 15 0.066667 0.04
83 25 0.040000 0.02
83 34 0.029412 0.04
83 3 0.333333 0.02
83 30 0.033333 0.04
83 6 0.166667 0.03
83 56 0.017857 0.03
83 41 0.024390 0.03
83 6 0.166667 0.04
83 1 1.000000 0.04
83 46 0.021739 0.04
83 1 1.000000 0.03
83 17 0.058824 0.04
83 1 1.000000 0.03
83 1 1.000000 0.03
83 11 0.090909 0.04
83 8 0.125000 0.03
83 2 0.500000 0.02
83 3 0.333333 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 32 0.031250 0.04
83 1 1.000000 0.03
83 5 0.200000 0.03
83 8 0.125000 0.03
83 3 0.333333 0.03
83 11 0.090909 0.03
83 3 0.333333 0.04
83 1 1.000000 0.03
83 1 1.000000 0.03
83 3 0.333333 0.04
83 3 0.333333 0.04
83 29 0.034483 0.03
83 1 1.000000 0.04
83 71 0.014085 0.03
83 17 0.058824 0.04
83 1 1.000000 0.02
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.04
83 1 1.000000 0.03
83 48 0.020833 0.03
83 1 1.000000 0.03
83 36 0.027778 0.04
83 4 0.250000 0.03
83 1 1.000000 0.03
83 38 0.026316 0.03
83 8 0.125000 0.04
83 10 0.100000 0.03
83 11 0.090909 0.04
83 10 0.100000 0.04
83 35 0.028571 0.04
83 1 1.000000 0.03
83 10 0.100000 0.04
83 1 1.000000 0.03
83 48 0.020833 0.04
83 1 1.000000 0.03
83 52 0.019231 0.04
83 1 1.000000 0.03
83 15 0.066667 0.04
83 7 0.142857 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 78 0.012821 0.03
83 1 1.000000 0.03
83 2 0.500000 0.04
83 2 0.500000 0.04
83 18 0.055556 0.03
83 1 1.000000 0.03
83 38 0.026316 0.04
83 4 0.250000 0.02
83 16 0.062500 0.04
83 1 1.000000 0.04
83 16 0.062500 0.04
83 1 1.000000 0.03
83 11 0.090909 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 6 0.166667 0.04
83 1 1.000000 0.03
83 47 0.021277 0.03
83 1 1.000000 0.04
83 5 0.200000 0.03
83 7 0.142857 0.04
83 22 0.045455 0.04
83 1 1.000000 0.02
83 12 0.083333 0.03
83 1 1.000000 0.03
83 21 0.047619 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 15 0.066667 0.03
83 6 0.166667 0.04
83 82 0.012195 0.02
83 1 1.000000 0.04
83 5 0.200000 0.03
83 2 0.500000 0.03
83 1 1.000000 0.04
83 19 0.052632 0.03
83 1 1.000000 0.03
83 23 0.043478 0.04
83 18 0.055556 0.04
83 37 0.027027 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 2 0.500000 0.04
83 18 0.055556 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 4 0.250000 0.03
83 2 0.500000 0.03
83 22 0.045455 0.03
83 1 1.000000 0.04
83 2 0.500000 0.03
83 41 0.024390 0.03
83 3 0.333333 0.04
83 7 0.142857 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 53 0.018868 0.03
83 37 0.027027 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 6 0.166667 0.04
83 1 1.000000 0.03
83 8 0.125000 0.03
83 42 0.023810 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 56 0.017857 0.04
83 2 0.500000 0.03
83 49 0.020408 0.04
83 5 0.200000 0.04
83 1 1.000000 0.02
83 69 0.014493 0.03
83 2 0.500000 0.03
83 58 0.017241 0.05
83 74 0.013514 0.03
83 5 0.200000 0.03
83 35 0.028571 0.04
83 3 0.333333 0.03
83 37 0.027027 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 29 0.034483 0.03
83 52 0.019231 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 7 0.142857 0.03
83 1 1.000000 0.04
83 8 0.125000 0.03
83 35 0.028571 0.04
83 16 0.062500 0.03
83 46 0.021739 0.03
83 5 0.200000 0.04
83 1 1.000000 0.04
83 1 1.000000 0.03
83 2 0.500000 0.04
83 1 1.000000 0.04
83 1 1.000000 0.03
83 33 0.030303 0.03
83 1 1.000000 0.03
83 16 0.062500 0.03
83 12 0.083333 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.04
83 1 1.000000 0.03
83 38 0.026316 0.04
83 25 0.040000 0.03
83 14 0.071429 0.04
83 56 0.017857 0.03
83 19 0.052632 0.03
83 2 0.500000 0.03
83 52 0.019231 0.04
83 62 0.016129 0.03
83 8 0.125000 0.02
83 55 0.018182 0.03
83 16 0.062500 0.04
83 77 0.012987 0.04
83 1 1.000000 0.03
83 18 0.055556 0.03
83 15 0.066667 0.04
83 1 1.000000 0.03
83 41 0.024390 0.04
83 1 1.000000 0.03
83 22 0.045455 0.03
83 35 0.028571 0.04
83 1 1.000000 0.03
83 5 0.200000 0.04
83 6 0.166667 0.03
83 2 0.500000 0.03
83 1 1.000000 0.04
83 25 0.040000 0.02
83 1 1.000000 0.03
83 1 1.000000 0.03
83 50 0.020000 0.04
83 2 0.500000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 21 0.047619 0.03
83 2 0.500000 0.03
83 79 0.012658 0.03
83 39 0.025641 0.04
83 5 0.200000 0.04
83 7 0.142857 0.03
83 3 0.333333 0.03
83 2 0.500000 0.03
83 1 1.000000 0.03
83 5 0.200000 0.04
83 53 0.018868 0.02
83 1 1.000000 0.04
83 2 0.500000 0.04
83 2 0.500000 0.03
83 27 0.037037 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 8 0.125000 0.03
83 8 0.125000 0.03
83 2 0.500000 0.03
83 29 0.034483 0.04
83 1 1.000000 0.03
83 2 0.500000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 8 0.125000 0.04
83 9 0.111111 0.03
83 1 1.000000 0.04
83 1 1.000000 0.05
83 1 1.000000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 24 0.041667 0.03
83 28 0.035714 0.03
83 6 0.166667 0.03
83 7 0.142857 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 3 0.333333 0.04
83 21 0.047619 0.04
83 1 1.000000 0.03
83 3 0.333333 0.03
83 1 1.000000 0.04
83 68 0.014706 0.04
83 8 0.125000 0.04
83 6 0.166667 0.03
83 27 0.037037 0.03
83 46 0.021739 0.04
83 5 0.200000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 24 0.041667 0.04
83 20 0.050000 0.03
83 14 0.071429 0.03
83 39 0.025641 0.04
83 6 0.166667 0.03
83 6 0.166667 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 4 0.250000 0.04
83 8 0.125000 0.04
83 1 1.000000 0.03
83 2 0.500000 0.03
83 20 0.050000 0.02
83 5 0.200000 0.03
83 4 0.250000 0.04
83 5 0.200000 0.04
83 4 0.250000 0.03
83 8 0.125000 0.04
83 3 0.333333 0.02
83 1 1.000000 0.03
83 20 0.050000 0.03
83 10 0.100000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 4 0.250000 0.03
83 3 0.333333 0.04
83 78 0.012821 0.03
83 3 0.333333 0.03
83 1 1.000000 0.04
83 15 0.066667 0.03
83 49 0.020408 0.04
83 5 0.200000 0.03
83 53 0.018868 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 55 0.018182 0.03
83 1 1.000000 0.04
83 7 0.142857 0.03
83 22 0.045455 0.04
83 1 1.000000 0.03
83 2 0.500000 0.04
83 1 1.000000 0.03
83 22 0.045455 0.04
83 11 0.090909 0.04
83 1 1.000000 0.03
83 26 0.038462 0.03
83 39 0.025641 0.03
83 1 1.000000 0.03
83 10 0.100000 0.04
83 1 1.000000 0.03
83 19 0.052632 0.02
83 1 1.000000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 30 0.033333 0.03
83 8 0.125000 0.03
83 1 1.000000 0.04
83 36 0.027778 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.05
83 2 0.500000 0.03
83 6 0.166667 0.02
83 1 1.000000 0.04
83 20 0.050000 0.02
83 58 0.017241 0.04
83 1 1.000000 0.02
83 2 0.500000 0.04
83 1 1.000000 0.04
83 25 0.040000 0.03
83 31 0.032258 0.04
83 19 0.052632 0.04
83 32 0.031250 0.02
83 6 0.166667 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 75 0.013333 0.03
83 1 1.000000 0.04
83 4 0.250000 0.04
83 56 0.017857 0.04
83 1 1.000000 0.02
83 76 0.013158 0.03
83 2 0.500000 0.02
83 1 1.000000 0.04
83 65 0.015385 0.03
83 39 0.025641 0.04
83 3 0.333333 0.03
83 1 1.000000 0.04
83 1 1.000000 0.04
83 67 0.014925 0.04
83 5 0.200000 0.04
83 11 0.090909 0.03
83 3 0.333333 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 24 0.041667 0.03
83 20 0.050000 0.03
83 1 1.000000 0.03
83 10 0.100000 0.04
83 34 0.029412 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 6 0.166667 0.04
83 11 0.090909 0.03
83 5 0.200000 0.03
83 2 0.500000 0.04
83 5 0.200000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 56 0.017857 0.03
83 83 0.012048 0.04
83 1 1.000000 0.03
83 4 0.250000 0.03
83 1 1.000000 0.03
83 42 0.023810 0.04
83 12 0.083333 0.03
83 28 0.035714 0.03
83 4 0.250000 0.03
83 1 1.000000 0.04
83 3 0.333333 0.03
83 1 1.000000 0.03
83 5 0.200000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.04
83 19 0.052632 0.03
83 9 0.111111 0.04
83 9 0.111111 0.02
83 1 1.000000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.03
83 3 0.333333 0.04
83 11 0.090909 0.03
83 1 1.000000 0.03
83 42 0.023810 0.04
83 1 1.000000 0.03
83 82 0.012195 0.03
83 1 1.000000 0.04
83 10 0.100000 0.03
83 1 1.000000 0.04
83 4 0.250000 0.03
83 3 0.333333 0.03
83 4 0.250000 0.03
83 2 0.500000 0.03
83 5 0.200000 0.04
83 13 0.076923 0.03
83 14 0.071429 0.03
83 19 0.052632 0.03
83 4 0.250000 0.04
83 4 0.250000 0.04
83 52 0.019231 0.04
83 1 1.000000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 24 0.041667 0.03
83 1 1.000000 0.03
83 1 1.000000 0.03
83 5 0.200000 0.04
83 1 1.000000 0.05
83 2 0.500000 0.03
83 17 0.058824 0.03
83 1 1.000000 0.02
83 1 1.000000 0.04
83 62 0.016129 0.03
83 1 1.000000 0.03
83 27 0.037037 0.03
83 25 0.040000 0.03
83 4 0.250000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.03
83 4 0.250000 0.04
83 12 0.083333 0.03
83 1 1.000000 0.03
83 13 0.076923 0.04
83 6 0.166667 0.03
83 4 0.250000 0.03
83 30 0.033333 0.04
83 10 0.100000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 37 0.027027 0.04
83 15 0.066667 0.03
83 74 0.013514 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 12 0.083333 0.03
83 1 1.000000 0.03
83 41 0.024390 0.04
83 3 0.333333 0.03
83 2 0.500000 0.04
83 1 1.000000 0.04
83 1 1.000000 0.04
83 1 1.000000 0.04
83 2 0.500000 0.04
83 1 1.000000 0.04
83 6 0.166667 0.02
83 2 0.500000 0.04
83 17 0.058824 0.03
83 1 1.000000 0.04
83 81 0.012346 0.03
83 4 0.250000 0.03
83 3 0.333333 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.04
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.04
83 9 0.111111 0.03
83 17 0.058824 0.03
83 62 0.016129 0.03
83 7 0.142857 0.03
83 1 1.000000 0.04
83 2 0.500000 0.03
83 38 0.026316 0.03
83 1 1.000000 0.03
83 2 0.500000 0.03
83 44 0.022727 0.04
83 4 0.250000 0.04
83 9 0.111111 0.03
83 3 0.333333 0.03
83 1 1.000000 0.02
83 1 1.000000 0.04
83 3 0.333333 0.03
83 9 0.111111 0.02
83 5 0.200000 0.04
83 51 0.019608 0.03
83 6 0.166667 0.03
83 31 0.032258 0.03
83 2 0.500000 0.03
83 1 1.000000 0.04
83 3 0.333333 0.04
83 1 1.000000 0.03
83 78 0.012821 0.03
83 18 0.055556 0.03
83 1 1.000000 0.03
83 64 0.015625 0.04
83 12 0.083333 0.03
83 1 1.000000 0.04
83 9 0.111111 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 46 0.021739 0.03
83 2 0.500000 0.04
83 1 1.000000 0.04
83 6 0.166667 0.02
83 12 0.083333 0.02
83 34 0.029412 0.04
83 26 0.038462 0.03
83 1 1.000000 0.03
83 27 0.037037 0.03
83 1 1.000000 0.04
83 1 1.000000 0.04
83 55 0.018182 0.03
83 68 0.014706 0.03
83 1 1.000000 0.04
83 33 0.030303 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 1 1.000000 0.03
83 6 0.166667 0.04
83 4 0.250000 0.03
83 73 0.013699 0.02
83 18 0.055556 0.05
83 2 0.500000 0.03
83 1 1.000000 0.04
83 58 0.017241 0.03
83 2 0.500000 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 8 0.125000 0.03
83 62 0.016129 0.03
83 1 1.000000 0.03
83 1 1.000000 0.04
83 11 0.090909 0.04
83 13 0.076923 0.03
83 11 0.090909 0.04
